1.962952218063513854e+01,1.987466784649272711e+01,2.069007087702883751e+01,2.040745066318488909e+01,1.843403312508632297e+01,2.065317231841214607e+01,2.017591133753632349e+01,2.001226901884330900e+01,2.080192896902840616e+01,1.789811505794898494e+01,2.028078053560202321e+01,2.009659968814117903e+01,2.092278163483366527e+01,2.047210728950066994e+01,2.115341090297935978e+01,1.870625242188681980e+01,2.088715132240469785e+01,1.839555881110253921e+01,1.982530135442578256e+01,1.941619022432891839e+01,2.046061000517762452e+01,2.012227342865774915e+01,2.035174452151906266e+01,2.019203394881285618e+01,1.983128741123019267e+01,2.124264459232719204e+01,2.024043762336914654e+01,1.827029688729744095e+01,1.940558038532558527e+01,1.911093643270679010e+01,2.007008736681946459e+01,1.905637291647433074e+01,2.058124886141057885e+01,1.926657164340123174e+01,2.124259604089328946e+01,2.020543320545396782e+01,1.812609252914152336e+01,1.970885536705948127e+01,1.875583974861904224e+01,2.041411206777827303e+01
2.150434476144382145e+01,1.857507289343783441e+01,1.966940369479962669e+01,2.221615424889215262e+01,1.879141700972970241e+01,2.058777218120086161e+01,1.801756698336626883e+01,1.971565832639148397e+01,1.959775745258015078e+01,1.877529317445814527e+01,1.889181199712997028e+01,2.099103435222343705e+01,1.996645396651582161e+01,2.158403713568599969e+01,1.909485571930580150e+01,1.942416386202259559e+01,2.152238400756630909e+01,2.199874543424136775e+01,2.055539604011363508e+01,2.066894002492424676e+01,2.078868410652023613e+01,1.986291567511520739e+01,2.233076007412228492e+01,2.100978930546770229e+01,1.903583744243577769e+01,2.132344980179546567e+01,1.960930873188674184e+01,1.965167953060882411e+01,2.001031295798862075e+01,1.928871561707019922e+01,2.082787777527720507e+01,2.236186446425164576e+01,1.875066341890794064e+01,1.857330394329834178e+01,1.921141019213924750e+01,1.994224254269692054e+01,2.066748019561185856e+01,1.900597823189798063e+01,2.140810635030832998e+01,1.903400554627923924e+01
2.042385690515359897e+01,2.212055650120354855e+01,2.143069120279693962e+01,2.100354266003213510e+01,1.995176853866218991e+01,2.029527952734832397e+01,1.929474283104077514e+01,2.172938725922804082e+01,1.946017912736155608e+01,1.969048293150169471e+01,1.991439017580138682e+01,1.984137426966593765e+01,1.938415018545274648e+01,1.975937961325752923e+01,1.978723016863918716e+01,2.070313958241866104e+01,2.090094483381816204e+01,1.989698462984237537e+01,1.985672688206450687e+01,1.740677852159307903e+01,1.992254466901491838e+01,1.919810467845200108e+01,1.901307528991900853e+01,2.133521740705139536e+01,1.916107404211197007e+01,1.968712641212859538e+01,2.127545862560247514e+01,2.102794816146623802e+01,1.964488916527711382e+01,1.919989753193774362e+01,2.041791125862989631e+01,1.753971946725235043e+01,2.104727953654909101e+01,1.972720929082073837e+01,2.101676879526928232e+01,2.101793910425893941e+01,2.010635189875981865e+01,2.247900826333455626e+01,2.088310359444533404e+01,2.053127549653173034e+01
2.043403873768150092e+01,2.255801975918154412e+01,2.034833637604398859e+01,1.741536239770764283e+01,1.999063071748274822e+01,2.001110060419636483e+01,2.077904007481881621e+01,1.992854819336163885e+01,1.915858407805488994e+01,1.884215512452181684e+01,1.993902807646196962e+01,2.045530725598561617e+01,2.160452318422516882e+01,2.140477121254551562e+01,1.950320040147480682e+01,1.964556669344176143e+01,1.976720668764512467e+01,1.729841690435545232e+01,2.101102697495481308e+01,1.895286865548004229e+01,1.975412987223610273e+01,1.845161436151651557e+01,1.999414899986349070e+01,2.030828953208906640e+01,1.898458955116793945e+01,2.071251175023718005e+01,2.017673722510962975e+01,2.100559333182479449e+01,1.879627341482790825e+01,2.000589172497049262e+01,2.003781749851662397e+01,1.945226730779190305e+01,1.793358195137314937e+01,2.074302513083992139e+01,1.962148387011719208e+01,2.078632712902626167e+01,1.922234548237617702e+01,2.121145181258805223e+01,2.127873507617742632e+01,1.999443029776729830e+01
2.100232321507859723e+01,1.767926412401658709e+01,1.895183794255094512e+01,1.881954811393952909e+01,1.859027934274083904e+01,1.928144668763670211e+01,1.999871279659315704e+01,2.157959251682178348e+01,2.013431802759782485e+01,2.060969143703074735e+01,1.970538626039546770e+01,2.187309829206495948e+01,1.927094080176520663e+01,1.882365018414959579e+01,2.022206987378968890e+01,2.184150258690307567e+01,1.947799203615842956e+01,1.965244477153528990e+01,2.177815613758256319e+01,1.874007094899088699e+01,1.877042272809822876e+01,1.825633060275722030e+01,1.767498015924036991e+01,1.859396605424822724e+01,1.783134449926216547e+01,1.876115145164310860e+01,2.171034782909085692e+01,1.923319876083753144e+01,1.909796854094264518e+01,2.156562932087520323e+01,2.023163184533398251e+01,2.137015728499262934e+01,2.121666990832846622e+01,1.984122423523862366e+01,2.184470776157429484e+01,2.050652060510344299e+01,1.977688101235761309e+01,1.909076041291249481e+01,2.266765817527927851e+01,1.958938948367696042e+01
2.071416763696344177e+01,2.046951707289398215e+01,2.084370174103773010e+01,2.156520011693039152e+01,1.744228061853568335e+01,1.954686534975609646e+01,1.993751032154457548e+01,2.161072578298932001e+01,1.947585223490460038e+01,1.931261289088931932e+01,2.068177345489676000e+01,1.935368911829910132e+01,2.080211650640923082e+01,2.154227022782984236e+01,2.129270695450201245e+01,1.900741742667441514e+01,1.821801865375545404e+01,2.065279312950808688e+01,1.986713660740393550e+01,2.165591740993048475e+01,1.810460116032113476e+01,2.074728710202504800e+01,1.920081997182534650e+01,2.052116076154742785e+01,2.126077294884592916e+01,2.057409444766828699e+01,2.012961101611035275e+01,2.075138333231264198e+01,1.999725940212869091e+01,2.013150436866714088e+01,2.155194028801740203e+01,1.812952457609750923e+01,2.067584833105015107e+01,2.167776123996283033e+01,2.076354697105603009e+01,2.105059278130185163e+01,2.085337048550452366e+01,2.142562570112749754e+01,1.871146927495321677e+01,2.021942114018946057e+01
2.243532165841900294e+01,1.897081566298126631e+01,2.001368344908548735e+01,1.945811365225534928e+01,1.924001284123873035e+01,2.012680107307521382e+01,1.953861434768499805e+01,1.881121627202758617e+01,1.841888317657918961e+01,2.120193493816363883e+01,2.189712690579724352e+01,2.176750242612678221e+01,1.913308352647422694e+01,1.863166416805127312e+01,1.975809416882463410e+01,2.068931646627470045e+01,1.965397871611862257e+01,2.170228511419357886e+01,2.107396853878232434e+01,2.023047637254958886e+01,1.920279055714895833e+01,1.974829737820933673e+01,2.178073407545010198e+01,1.964914376045144095e+01,1.994983274726665101e+01,1.882486869327686207e+01,2.112858076564551979e+01,2.015033813008600205e+01,2.026726083772924625e+01,1.821782583794584909e+01,1.915089425961395975e+01,1.877020223054762837e+01,2.033108235519073403e+01,2.179517410322853621e+01,1.909658874427168485e+01,1.862621616215074738e+01,1.992409273717235152e+01,2.094533648011014648e+01,1.893189063933903782e+01,1.970024044763548687e+01
2.022707294904456532e+01,1.987614468918370036e+01,2.032810797456802376e+01,1.899098029932248366e+01,1.901790735094839135e+01,1.997901982612340177e+01,2.083400263293059496e+01,2.050390893309545604e+01,1.976401611353890075e+01,2.037815940491933731e+01,1.922289327246260271e+01,1.996923279795288764e+01,1.836450670355195314e+01,1.871914708984832032e+01,1.708924080916025545e+01,2.146939172097159343e+01,2.082823332660237270e+01,2.063437407840693893e+01,2.079643522197302019e+01,2.039657088196175749e+01,1.997604560049943601e+01,1.929195511267877805e+01,2.081212627780661606e+01,2.019199364058765411e+01,1.998487495060821217e+01,1.946072207727858938e+01,1.880207927939526158e+01,1.969486351424186665e+01,1.857074067240825599e+01,1.882155867476630107e+01,2.011340455596155863e+01,2.187538227794432899e+01,1.991452287251698294e+01,1.928245401248456758e+01,2.030454696865744069e+01,2.102009917588412691e+01,2.172849668128936784e+01,2.017770356444629343e+01,2.149095184564931316e+01,1.989795794819342944e+01
1.819378592371248615e+01,2.159159915946852237e+01,2.070463327301799339e+01,1.981407868552473772e+01,2.011425354192591541e+01,2.120835451380520098e+01,2.030340202414159378e+01,1.832956351031695164e+01,2.088355451067064550e+01,2.142407957374913607e+01,2.139355828885793542e+01,2.073416111914423610e+01,2.083344032176987781e+01,1.929182184328453076e+01,2.039687802695782182e+01,1.949216244356990302e+01,1.902109545780578159e+01,1.915861044657284395e+01,1.988234536735773261e+01,2.013143883567041570e+01,1.998551418423365789e+01,2.181977855239746589e+01,1.891774786934876929e+01,2.199901576795358693e+01,2.048737971527072688e+01,1.988886772113847812e+01,1.910084254553580863e+01,2.103147186838767624e+01,1.871599300966641621e+01,2.137882528590528608e+01,1.878895226807221874e+01,2.083892712643741518e+01,1.938691833122460295e+01,2.171057404017846082e+01,1.833792433880482875e+01,2.070189269037846103e+01,1.860101058824626463e+01,2.098328656167452522e+01,2.071720520991914682e+01,2.072748442172503047e+01
1.908410638051138619e+01,2.022946975004525427e+01,2.003324696801565707e+01,2.051112743920295856e+01,2.097030337399257149e+01,2.164828488293859365e+01,1.830807433931128614e+01,2.013952522755759134e+01,2.144061500234753481e+01,2.070244513957123189e+01,2.154299508634822757e+01,1.912399575853067546e+01,2.031321265521937391e+01,1.935817759016410022e+01,2.065428305577774992e+01,1.965208835906845408e+01,2.069199095867785942e+01,2.037221111683681229e+01,1.985039527657943381e+01,1.949302290138134452e+01,1.949082011279760351e+01,1.950786894027704221e+01,1.929331354561166378e+01,1.992109997414742395e+01,2.064740167156776351e+01,1.955468647823760975e+01,2.108843404568281699e+01,1.981213747704284955e+01,1.962904231013487788e+01,1.971042743579563350e+01,2.051101617207762118e+01,2.136463854073511115e+01,2.088907192112784017e+01,2.043184057365478168e+01,2.030444428394077505e+01,1.932474109288318687e+01,1.930261343931384843e+01,1.836329764465453351e+01,2.066108965069668812e+01,2.201189749535510387e+01
2.150194031940872819e+01,1.912243239091743163e+01,2.096887326882548308e+01,2.024506484504082238e+01,1.984773756912842302e+01,1.871338225797428478e+01,1.851278177026867411e+01,2.117694368803850935e+01,1.917722133286174113e+01,2.010553661200463793e+01,1.994977577948586855e+01,1.898029622842385322e+01,2.036535430492190457e+01,2.006483038112423145e+01,2.133510931102559383e+01,2.116401789896527319e+01,2.040775162028786127e+01,2.155656683398128237e+01,2.019128569640663429e+01,2.155673637368705187e+01,1.845269401828934619e+01,1.952318153346984175e+01,1.901673260802288112e+01,2.010121294695543526e+01,1.936969506922579498e+01,2.108264367818999574e+01,2.077168259051346411e+01,2.103981943595555748e+01,2.102208945897830716e+01,1.891203828079125771e+01,1.904426249083959277e+01,2.192415011927932156e+01,2.228662051422834622e+01,1.822298417665530579e+01,1.869823604072322354e+01,1.982418352422319430e+01,2.164371971981890397e+01,1.888627488950098154e+01,1.941754385476719946e+01,1.814573639453438147e+01
2.018800113641799143e+01,2.065727485809803810e+01,2.029812249847658734e+01,1.954126051724201929e+01,2.058324766585839427e+01,2.091717175696630449e+01,1.937487124972495423e+01,1.902948921231883617e+01,1.998409346751674320e+01,1.910593332140116019e+01,2.161519402860763250e+01,1.984071390932635737e+01,2.177862001190225882e+01,1.869172123070050162e+01,1.916708373712814861e+01,1.922890589787193250e+01,1.984693741573564552e+01,1.950458412584627155e+01,2.001846500541231322e+01,2.081360070754048763e+01,2.024507312439116902e+01,2.071328098620773872e+01,1.998315505603221709e+01,1.886610042592338843e+01,1.959021214440796399e+01,1.981027455331386733e+01,2.025967364094564971e+01,1.888998871947863734e+01,1.854828527614873934e+01,1.978002130986897811e+01,2.035486816451219738e+01,1.968232210607355270e+01,2.148852154924216151e+01,2.005581803567739030e+01,1.968626889515825340e+01,2.062041934686944700e+01,2.053358045140711852e+01,2.041511605041339550e+01,2.048174503220275966e+01,1.967272554621291647e+01
2.100346133603013499e+01,2.047381143330965969e+01,1.943540486834706726e+01,2.073444558807281624e+01,1.944689750805432737e+01,1.903561591320605473e+01,1.889362398101265939e+01,1.997451570721005609e+01,1.947223286630728012e+01,1.880982944347304553e+01,2.125589946624338822e+01,2.158722406866260002e+01,2.114769991744302047e+01,1.959647688034714363e+01,1.860423170356629896e+01,2.217253266400635781e+01,2.116794638307399623e+01,2.101581249613323976e+01,1.945991340066304431e+01,2.015588438442778596e+01,1.741558361179214032e+01,2.005030242063595125e+01,1.994646536505930356e+01,1.875713335683039418e+01,1.952035949009352933e+01,2.148151780903987529e+01,1.922999513486479728e+01,2.214651071138604266e+01,2.095952751504460565e+01,1.930177649905478532e+01,1.984936037158623279e+01,2.197005723862833193e+01,2.041122791862440522e+01,2.044922154281362126e+01,2.053827215237561177e+01,2.052951677824222187e+01,1.707338376136947034e+01,2.060412658919915074e+01,2.036155103682639123e+01,1.906319444709791711e+01
2.175636806851586158e+01,2.013620014976267569e+01,1.937893938280607742e+01,1.820947330973346467e+01,1.986495331030192091e+01,1.809055750203308222e+01,1.914984704251681080e+01,1.888501712343122563e+01,2.035500120919805056e+01,2.025728712042991830e+01,2.026832907514193849e+01,1.933824804337661618e+01,1.880572321509055200e+01,2.002961217365078994e+01,2.036202295806769769e+01,2.094142694687007378e+01,2.273330973340803851e+01,1.953622634332983310e+01,1.993297023982777461e+01,1.957807100742218509e+01,2.086431163764309815e+01,2.045311141652560494e+01,2.102357445792465640e+01,1.822766058087739083e+01,1.900818544691952638e+01,1.871853786195823233e+01,1.904763669617973321e+01,1.910802728032582110e+01,1.973819079678205313e+01,1.875418777465142384e+01,1.988538021880395235e+01,2.107136017583033905e+01,2.039058465985429081e+01,2.198658348210632241e+01,2.081521171150694727e+01,2.123374350066600513e+01,2.025686479854516975e+01,1.913438264759026097e+01,2.074143536087437667e+01,2.151990412369500305e+01
1.908375779387258575e+01,1.930155670071513185e+01,2.040440476461559172e+01,1.975206457651223602e+01,2.129344724439632941e+01,1.982025501418281621e+01,1.994917753060039800e+01,1.853296476412170080e+01,2.147113744390992096e+01,1.872303488659147419e+01,2.013733649495257083e+01,2.015644410546464371e+01,1.746731188950332836e+01,1.871851915784821685e+01,2.071544050858000929e+01,1.981414253541434434e+01,1.955343813445262668e+01,2.011914829120963333e+01,1.894776891636954019e+01,2.132697553921808620e+01,1.780210983996568430e+01,1.850683961380049425e+01,2.075005703058310758e+01,2.004095886663348125e+01,1.989521024850895259e+01,1.966781521969490143e+01,2.068616894243632842e+01,1.882108459455804805e+01,2.027472599156956079e+01,2.073761728769778401e+01,2.098509624769551607e+01,1.878319612794299687e+01,1.985374793898958146e+01,2.144952592536462177e+01,1.993141557160311805e+01,1.903136346240451360e+01,1.935467477900516897e+01,2.003469943291495170e+01,1.850542302977379094e+01,2.005457079709286106e+01
1.984646607865127876e+01,2.014918370083938370e+01,2.018381894613298755e+01,2.056080581799609064e+01,1.891864637670523308e+01,1.983937775591751773e+01,1.758992273010642649e+01,2.136689535647355953e+01,1.989376872621687298e+01,2.126310915304601679e+01,2.025585806777298714e+01,1.973335856653460141e+01,2.088973460942346350e+01,2.225526651624389984e+01,2.017419212040988086e+01,1.854038009700422762e+01,2.043669498302948284e+01,2.099023474287089996e+01,2.070225864345819744e+01,2.132906109556441265e+01,2.069504978481725743e+01,1.897396639789658224e+01,2.026944489946259864e+01,2.057100853333027857e+01,2.109891648773781725e+01,1.798081427420920875e+01,2.122987376604117316e+01,2.024867780004298368e+01,2.162321325454105647e+01,1.877102922823130982e+01,1.805769067718372867e+01,1.876973831072525556e+01,1.937359993419196513e+01,2.011441615935137150e+01,2.187550364791809088e+01,2.210120751454340748e+01,2.067429474047949967e+01,2.019965690712168183e+01,1.888355872113638512e+01,1.946369057423472171e+01
2.063465139847133756e+01,1.959276048402569970e+01,2.011038973397415575e+01,1.910743725831589757e+01,2.025861773646590791e+01,2.071076827401890696e+01,2.029354028504515028e+01,2.047508195159498712e+01,1.951907212337497199e+01,1.958182544573156036e+01,2.057682156786279393e+01,1.873688573530148105e+01,2.044959928531999793e+01,1.998619168906273558e+01,1.837719646579092370e+01,1.958436401759967538e+01,1.945384424142053348e+01,1.893810876196016935e+01,1.975001175675045673e+01,1.956252595540136241e+01,2.095280758610480731e+01,1.941223918939007476e+01,2.018444980589910998e+01,1.864270233013775879e+01,1.981651023323029648e+01,2.002802080143354502e+01,2.036776727861946412e+01,2.099915984099997601e+01,1.966174442392092558e+01,1.959422388590009234e+01,1.918388298126131986e+01,1.927887724664434899e+01,2.032268138111873768e+01,2.155398890271296253e+01,1.986227504152599366e+01,1.978200026343866469e+01,2.097311882130151517e+01,2.059489236706413706e+01,1.881938585986629775e+01,1.957400915035182365e+01
1.855369490859757420e+01,1.952413784468673086e+01,1.912373475459463634e+01,1.997891741301372903e+01,1.797502587634534521e+01,1.902430036893161258e+01,1.992283427505599036e+01,2.044918535735443754e+01,2.049247680096423707e+01,1.996738912755360928e+01,1.886855086245176594e+01,1.973165263288509763e+01,2.055488976725698080e+01,1.938659113168823112e+01,1.941785613124609000e+01,2.077034258614628826e+01,2.091570072635324706e+01,1.999438813841743112e+01,2.030479596346676985e+01,2.011001749155740370e+01,2.045424043121222724e+01,1.894341184299508640e+01,2.031405715611077056e+01,2.020333539354789565e+01,1.991238261229422690e+01,1.976058369423514804e+01,1.931289235366904933e+01,1.896001635038467015e+01,1.959940060621092783e+01,1.865241857488803845e+01,1.988737824282820199e+01,1.978647846723889003e+01,2.099540711946858096e+01,2.107299210687913060e+01,2.107139025598285897e+01,2.144524917872202252e+01,1.919862357152883092e+01,2.016169813928906507e+01,2.178107570656245784e+01,2.052977507250043132e+01
2.081981906265039939e+01,1.735949102175132452e+01,1.925337619803534750e+01,2.051094684342343655e+01,2.040861629381862485e+01,2.204044630933268678e+01,2.052660269560532313e+01,1.957026140158676952e+01,2.022658237317537910e+01,1.831410422088890044e+01,2.082912353825005880e+01,2.084347314714672095e+01,1.989072776632982098e+01,1.793632436714124267e+01,1.828011466992388634e+01,1.960892769968818072e+01,2.019653542651349198e+01,2.120264107752275962e+01,2.023179083459686822e+01,2.080378203335884635e+01,1.955252734598114728e+01,2.074595442927294187e+01,1.989715896439951948e+01,2.122644084600291947e+01,1.864034286076958224e+01,2.047983863680644490e+01,1.979921121565929454e+01,2.143051723790523155e+01,2.024378587340310176e+01,2.132776840741243518e+01,1.951220418858450145e+01,2.007058650612973594e+01,1.924826558866896420e+01,2.188399849099790373e+01,2.240293699687356366e+01,1.865518075838389223e+01,2.082303540699467703e+01,1.921412748405411008e+01,2.052203605857952695e+01,1.991130007124295886e+01
